2901	98362	1	1
2902	98374	3	3
2903	98400	1	1
2904	98412	1	1
2905	98424	1	1
2906	98436	2	2
2907	98455	4	1
2908	98486	2	1
2909	98505	1	1
2910	98517	7	4
2911	98568	1	1
2912	98580	1	1
2913	98592	4	4
2914	98623	2	2
2915	98642	3	3
2916	98667	4	3
2917	98701	2	2
2918	98720	1	1
2919	98733	1	1
2920	98746	2	2
2921	98766	10	1
2922	98838	6	1
2923	98883	2	1
2924	98901	5	2
2925	98940	4	3
2926	98972	6	1
2927	99019	2	1
2928	99037	2	1
2929	99055	1	1
2930	99067	13	1
2931	99160	1	1
2932	99172	4	3
2933	99205	2	1
2934	99224	4	4
2935	99256	1	1
2936	99268	3	2
2937	99294	4	3
2938	99327	1	1
2939	99339	2	2
2940	99358	1	1
2941	99370	1	1
2942	99382	2	1
2943	99401	1	1
2944	99413	1	1
2945	99425	1	1
2946	99437	5	2
2947	99473	1	1
2948	99485	2	2
2949	99503	2	2
2950	99522	1	1
2951	99534	1	1
2952	99546	6	2
2953	99591	1	1
2954	99603	1	1
2955	99615	1	1
2956	99627	1	1
2957	99639	1	1
2958	99651	1	1
2959	99663	2	2
2960	99682	1	1
2961	99694	5	5
2962	99733	1	1
2963	99746	1	1
2964	99759	1	1
2965	99772	3	3
2966	99799	1	1
2967	99812	6	5
2968	99855	5	3
2969	99895	2	2
2970	99914	1	1
2971	99927	1	1
2972	99940	2	2
2973	99960	3	2
2974	99987	1	1
2975	100000	1	1
2976	100013	2	2
2977	100033	1	1
2978	100046	1	1
2979	100059	3	3
2980	100085	1	1
2981	100098	1	1
2982	100111	2	2
2983	100131	1	1
2984	100144	1	1
2985	100157	1	1
2986	100170	1	1
2987	100183	1	1
2988	100196	6	5
2989	100243	3	2
2990	100270	2	2
2991	100290	1	1
2992	100303	1	1
2993	100316	1	1
2994	100329	3	3
2995	100355	1	1
2996	100368	1	1
2997	100381	1	1
2998	100394	1	1
2999	100407	3	1
3000	100434	2	2
3001	100453	1	1
3002	100466	2	1
3003	100486	1	1
3004	100499	1	1
3005	100512	1	1
3006	100525	1	1
3007	100538	1	1
3008	100551	1	1
3009	100564	1	1
3010	100577	1	1
3011	100590	1	1
3012	100603	7	6
3013	100655	1	1
3014	100668	1	1
3015	100681	1	1
3016	100694	1	1
3017	100707	1	1
3018	100720	3	3
3019	100746	1	1
3020	100759	1	1
3021	100772	1	1
3022	100785	1	1
3023	100798	2	2
3024	100818	3	2
3025	100845	1	1
3026	100856	1	1
3027	100867	3	3
3028	100890	5	4
3029	100928	2	2
3030	100947	1	1
3031	100959	8	3
3032	101015	1	1
3033	101027	1	1
3034	101039	4	2
3035	101069	2	1
3036	101087	7	2
3037	101138	6	4
3038	101183	1	1
3039	101195	1	1
3040	101207	1	1
3041	101219	8	6
3042	101275	1	1
3043	101287	1	1
3044	101299	1	1
3045	101311	1	1
3046	101323	5	2
3047	101363	3	3
3048	101388	1	1
3049	101400	1	1
3050	101412	1	1
3051	101424	1	1
3052	101436	1	1
3053	101448	4	3
3054	101480	1	1
3055	101492	1	1
3056	101504	6	5
3057	101550	2	2
3058	101567	1	1
3059	101579	2	2
3060	101598	2	1
3061	101617	1	1
3062	101629	1	1
3063	101641	1	1
3064	101653	2	1
3065	101673	1	1
3066	101686	2	1
3067	101706	1	1
3068	101719	1	1
3069	101732	2	1
3070	101752	1	1
3071	101765	1	1
3072	101778	1	1
3073	101791	1	1
3074	101804	1	1
3075	101817	1	1
3076	101830	1	1
3077	101843	1	1
3078	101856	8	8
3079	101914	1	1
3080	101927	2	2
3081	101946	2	1
3082	101966	2	2
3083	101986	1	1
3084	101999	1	1
3085	102012	4	4
3086	102045	1	1
3087	102058	2	2
3088	102078	1	1
3089	102091	5	5
3090	102130	1	1
3091	102143	7	5
3092	102198	1	1
3093	102211	2	2
3094	102230	1	1
3095	102243	1	1
3096	102256	1	1
3097	102269	1	1
3098	102282	1	1
3099	102295	1	1
3100	102308	1	1
3101	102321	2	2
3102	102341	1	1
3103	102354	1	1
3104	102365	2	1
3105	102382	1	1
3106	102394	3	2
3107	102417	3	3
3108	102440	12	1
3109	102527	5	5
3110	102564	2	1
3111	102583	3	2
3112	102609	3	2
3113	102635	1	1
3114	102647	7	5
3115	102699	1	1
3116	102711	20	8
3117	102847	1	1
3118	102859	3	2
3119	102884	2	2
3120	102903	2	1
3121	102922	12	9
3122	103009	4	3
3123	103041	14	6
3124	103139	1	1
3125	103151	1	1
3126	103163	2	2
3127	103181	3	1
3128	103207	1	1
3129	103219	6	2
3130	103264	1	1
3131	103276	6	2
3132	103322	2	2
3133	103341	2	1
3134	103361	1	1
3135	103374	3	2
3136	103401	1	1
3137	103414	1	1
3138	103427	1	1
3139	103440	4	2
3140	103474	1	1
3141	103487	1	1
3142	103500	1	1
3143	103513	4	4
3144	103544	3	2
3145	103571	1	1
3146	103584	1	1
3147	103597	1	1
3148	103610	2	2
3149	103629	1	1
3150	103642	2	1
3151	103662	3	3
3152	103688	1	1
3153	103701	1	1
3154	103714	1	1
3155	103727	1	1
3156	103740	1	1
3157	103753	3	2
3158	103779	2	2
3159	103797	3	3
3160	103822	3	3
3161	103848	1	1
3162	103861	3	3
3163	103886	2	2
3164	103906	2	2
3165	103926	1	1
3166	103939	1	1
3167	103952	1	1
3168	103965	1	1
3169	103978	1	1
3170	103991	2	2
3171	104010	6	5
3172	104055	1	1
3173	104068	1	1
3174	104081	1	1
3175	104094	3	3
3176	104118	1	1
3177	104131	1	1
3178	104144	1	1
3179	104157	1	1
3180	104170	1	1
3181	104183	1	1
3182	104196	1	1
3183	104209	3	3
3184	104235	1	1
3185	104248	1	1
3186	104261	1	1
3187	104274	2	2
3188	104293	3	3
3189	104320	1	1
3190	104333	1	1
3191	104346	4	3
3192	104378	1	1
3193	104391	1	1
3194	104404	4	4
3195	104437	1	1
3196	104450	2	2
3197	104470	1	1
3198	104483	2	2
3199	104502	1	1
3200	104515	1	1
3201	104528	5	5
3202	104567	2	2
3203	104587	6	3
3204	104631	2	2
3205	104649	1	1
3206	104660	2	1
3207	104678	11	1
3208	104756	1	1
3209	104767	4	2
3210	104799	3	1
3211	104825	2	2
3212	104843	1	1
3213	104855	2	1
3214	104874	2	1
3215	104892	2	2
3216	104910	2	2
3217	104929	5	5
3218	104968	1	1
3219	104980	1	1
3220	104992	1	1
3221	105004	1	1
3222	105016	1	1
3223	105028	2	1
3224	105047	1	1
3225	105059	1	1
3226	105071	3	3
3227	105096	1	1
3228	105108	1	1
3229	105120	2	2
3230	105139	1	1
3231	105151	1	1
3232	105163	11	7
3233	105239	6	6
3234	105285	7	6
3235	105338	1	1
3236	105350	1	1
3237	105362	5	1
3238	105401	1	1
3239	105413	1	1
3240	105425	3	3
3241	105450	3	2
3242	105476	1	1
3243	105489	1	1
3244	105502	1	1
3245	105515	2	1
3246	105535	1	1
3247	105548	2	1
3248	105568	1	1
3249	105581	1	1
3250	105594	1	1
3251	105607	1	1
3252	105620	2	1
3253	105640	1	1
3254	105653	1	1
3255	105666	1	1
3256	105679	1	1
3257	105692	1	1
3258	105705	1	1
3259	105718	7	5
3260	105769	3	3
3261	105796	2	1
3262	105816	1	1
3263	105829	12	7
3264	105915	2	2
3265	105934	1	1
3266	105947	1	1
3267	105960	2	2
3268	105980	2	2
3269	106000	1	1
3270	106013	1	1
3271	106026	1	1
3272	106039	2	2
3273	106058	2	2
3274	106077	1	1
3275	106090	2	2
3276	106110	1	1
3277	106123	2	1
3278	106143	1	1
3279	106156	6	6
3280	106203	1	1
3281	106216	1	1
3282	106229	1	1
3283	106242	5	4
3284	106282	2	2
3285	106301	1	1
3286	106314	2	2
3287	106334	1	1
3288	106347	1	1
3289	106360	1	1
3290	106373	2	2
3291	106392	1	1
3292	106405	1	1
3293	106418	1	1
3294	106431	1	1
3295	106444	3	3
3296	106468	1	1
3297	106481	1	1
3298	106494	2	2
3299	106514	4	1
3300	106545	4	3
3301	106575	3	2
3302	106600	1	1
3303	106612	7	3
3304	106663	2	1
3305	106682	2	1
3306	106700	1	1
3307	106712	1	1
3308	106724	3	1
3309	106748	6	5
3310	106791	3	1
3311	106817	3	3
3312	106843	5	3
3313	106881	3	3
3314	106906	1	1
3315	106918	1	1
3316	106930	1	1
3317	106942	1	1
3318	106954	4	3
3319	106985	2	2
3320	107003	2	2
3321	107022	3	2
3322	107048	1	1
3323	107060	4	1
3324	107092	1	1
3325	107104	2	1
3326	107123	1	1
3327	107135	6	4
3328	107180	1	1
3329	107192	1	1
3330	107204	2	1
3331	107223	2	1
3332	107242	1	1
3333	107254	3	3
3334	107280	2	2
3335	107299	1	1
3336	107311	1	1
3337	107324	1	1
3338	107337	2	2
3339	107356	2	2
3340	107375	2	2
3341	107394	3	2
3342	107420	3	1
3343	107447	1	1
3344	107460	1	1
3345	107473	1	1
3346	107486	1	1
3347	107499	1	1
3348	107512	2	1
3349	107532	4	3
3350	107565	1	1
3351	107578	2	2
3352	107597	3	3
3353	107623	1	1
3354	107636	1	1
3355	107649	1	1
3356	107662	1	1
3357	107675	1	1
3358	107688	1	1
3359	107701	1	1
3360	107714	9	5
3361	107782	1	1
3362	107795	1	1
3363	107808	2	2
3364	107828	3	2
3365	107853	1	1
3366	107866	2	2
3367	107886	3	1
3368	107913	1	1
3369	107926	1	1
3370	107939	1	1
3371	107952	1	1
3372	107965	3	3
3373	107990	1	1
3374	108003	1	1
3375	108016	2	2
3376	108036	2	2
3377	108056	2	2
3378	108075	1	1
3379	108088	1	1
3380	108101	1	1
3381	108114	2	2
3382	108133	3	3
3383	108159	1	1
3384	108172	4	3
3385	108199	4	1
3386	108230	1	1
3387	108241	2	2
3388	108258	7	4
3389	108307	1	1
3390	108319	8	2
3391	108377	3	2
3392	108403	1	1
3393	108415	6	1
3394	108458	1	1
3395	108470	1	1
3396	108482	4	1
3397	108513	2	2
3398	108532	3	2
3399	108558	1	1
3400	108570	1	1
3401	108582	1	1
3402	108594	3	2
3403	108618	4	3
3404	108650	1	1
3405	108662	1	1
3406	108674	1	1
3407	108686	1	1
3408	108698	5	1
3409	108736	1	1
3410	108748	1	1
3411	108760	1	1
3412	108772	1	1
3413	108785	1	1
3414	108798	4	3
3415	108830	4	3
3416	108862	1	1
3417	108875	1	1
3418	108888	2	2
3419	108908	3	2
3420	108934	2	2
3421	108953	1	1
3422	108966	2	2
3423	108986	2	2
3424	109005	1	1
3425	109018	1	1
3426	109031	4	4
3427	109063	1	1
3428	109076	1	1
3429	109089	1	1
3430	109102	1	1
3431	109115	1	1
3432	109128	6	2
3433	109175	4	4
3434	109206	1	1
3435	109217	1	1
3436	109228	4	1
3437	109258	1	1
3438	109269	1	1
3439	109281	2	2
3440	109299	2	1
3441	109317	2	1
3442	109336	2	1
3443	109354	4	2
3444	109385	3	2
3445	109409	1	1
3446	109421	2	2
3447	109440	1	1
3448	109452	2	1
3449	109470	1	1
3450	109482	2	1
3451	109500	1	1
3452	109512	1	1
3453	109524	3	3
3454	109548	1	1
3455	109560	1	1
3456	109572	1	1
3457	109584	2	2
3458	109602	1	1
3459	109614	5	1
3460	109654	1	1
3461	109666	2	2
3462	109684	1	1
3463	109696	1	1
3464	109708	4	2
3465	109738	1	1
3466	109750	1	1
3467	109762	2	2
3468	109781	1	1
3469	109793	1	1
3470	109805	2	2
3471	109823	3	3
3472	109848	1	1
3473	109860	1	1
3474	109872	1	1
3475	109884	1	1
3476	109897	1	1
3477	109910	1	1
3478	109923	3	3
3479	109949	1	1
3480	109962	1	1
3481	109975	1	1
3482	109988	1	1
3483	110001	1	1
3484	110014	2	2
3485	110034	2	1
3486	110054	1	1
3487	110067	1	1
3488	110080	6	2
3489	110128	1	1
3490	110141	1	1
3491	110154	2	1
3492	110174	5	2
3493	110214	1	1
3494	110227	1	1
3495	110240	4	1
3496	110274	2	1
3497	110294	3	2
3498	110320	1	1
3499	110333	1	1
3500	110346	3	3
3501	110372	1	1
3502	110385	1	1
3503	110398	1	1
3504	110411	1	1
3505	110424	3	1
3506	110451	1	1
3507	110464	3	2
3508	110488	1	1
3509	110501	2	2
3510	110520	1	1
3511	110533	1	1
3512	110546	2	1
3513	110566	1	1
3514	110579	1	1
3515	110592	2	2
3516	110612	2	2
3517	110631	1	1
3518	110644	1	1
3519	110657	1	1
3520	110670	1	1
3521	110683	1	1
3522	110696	1	1
3523	110709	1	1
3524	110722	1	1
3525	110735	4	3
3526	110769	1	1
3527	110782	1	1
3528	110795	2	2
3529	110815	1	1
3530	110828	3	3
3531	110854	1	1
3532	110867	1	1
3533	110880	2	1
3534	110900	1	1
3535	110913	6	6
3536	110957	1	1
3537	110970	1	1
3538	110983	1	1
3539	110996	3	1
3540	111023	1	1
3541	111036	1	1
3542	111049	2	1
3543	111069	1	1
3544	111082	2	1
3545	111102	1	1
3546	111115	1	1
3547	111128	1	1
3548	111141	2	1
3549	111161	1	1
3550	111174	1	1
3551	111187	1	1
3552	111200	1	1
3553	111213	1	1
3554	111226	1	1
3555	111239	1	1
3556	111252	1	1
3557	111265	1	1
3558	111278	1	1
3559	111291	1	1
3560	111304	1	1
3561	111317	1	1
3562	111330	1	1
3563	111343	1	1
3564	111356	1	1
3565	111369	1	1
3566	111382	3	2
3567	111409	1	1
3568	111422	2	1
3569	111442	2	1
3570	111462	2	2
3571	111482	1	1
3572	111495	1	1
3573	111508	2	2
3574	111528	2	1
3575	111548	1	1
3576	111561	4	1
3577	111595	5	4
3578	111632	1	1
3579	111645	1	1
3580	111658	1	1
3581	111671	1	1
3582	111684	2	2
3583	111704	2	1
3584	111724	1	1
3585	111737	1	1
3586	111750	6	6
3587	111797	1	1
3588	111810	1	1
3589	111823	1	1
3590	111836	1	1
3591	111849	1	1
3592	111862	1	1
3593	111875	1	1
3594	111888	1	1
3595	111901	1	1
3596	111914	1	1
3597	111927	1	1
3598	111940	1	1
3599	111953	1	1
3600	111966	1	1
3601	111979	1	1
3602	111992	1	1
3603	112005	1	1
3604	112018	3	3
3605	112043	1	1
3606	112056	1	1
3607	112069	1	1
3608	112082	1	1
3609	112095	2	2
3610	112114	2	2
3611	112133	1	1
3612	112146	1	1
3613	112159	1	1
3614	112172	1	1
3615	112185	2	2
3616	112203	2	2
3617	112221	9	3
3618	112284	6	4
3619	112327	5	2
3620	112365	1	1
3621	112377	5	4
3622	112414	1	1
3623	112426	1	1
3624	112438	2	2
3625	112456	2	2
3626	112474	1	1
3627	112486	1	1
3628	112498	1	1
3629	112510	1	1
3630	112522	1	1
3631	112534	4	4
3632	112566	4	4
3633	112596	5	5
3634	112635	1	1
3635	112647	1	1
3636	112659	2	2
3637	112678	7	2
3638	112730	3	3
3639	112756	1	1
3640	112768	3	1
3641	112794	5	3
3642	112833	1	1
3643	112845	1	1
3644	112857	2	2
3645	112876	2	2
3646	112895	1	1
3647	112907	1	1
3648	112919	1	1
3649	112932	4	3
3650	112965	2	1
3651	112985	1	1
3652	112998	2	2
3653	113018	2	1
3654	113038	1	1
3655	113051	2	2
3656	113071	1	1
3657	113084	2	2
3658	113103	1	1
3659	113116	1	1
3660	113129	1	1
3661	113142	1	1
3662	113155	2	2
3663	113174	1	1
3664	113187	1	1
3665	113200	2	2
3666	113219	1	1
3667	113232	1	1
3668	113245	1	1
3669	113258	1	1
3670	113271	1	1
3671	113284	1	1
3672	113297	1	1
3673	113310	3	3
3674	113336	2	1
3675	113356	3	3
3676	113383	1	1
3677	113396	2	2
3678	113416	3	3
3679	113441	3	3
3680	113468	10	7
3681	113540	1	1
3682	113553	5	5
3683	113594	2	2
3684	113614	2	2
3685	113634	4	4
3686	113666	1	1
3687	113679	1	1
3688	113692	1	1
3689	113705	1	1
3690	113718	1	1
3691	113731	1	1
3692	113742	4	1
3693	113771	1	1
3694	113782	4	2
3695	113813	1	1
3696	113824	8	4
3697	113879	2	1
3698	113898	1	1
3699	113910	2	1
3700	113929	1	1
3701	113941	2	2
3702	113960	3	1
3703	113986	3	1
3704	114012	1	1
3705	114024	1	1
3706	114036	5	1
3707	114073	2	2
3708	114092	3	3
3709	114117	1	1
3710	114129	1	1
3711	114141	1	1
3712	114153	2	2
3713	114172	1	1
3714	114184	1	1
3715	114196	6	3
3716	114240	1	1
3717	114252	1	1
3718	114264	1	1
3719	114276	1	1
3720	114288	2	2
3721	114307	1	1
3722	114319	2	1
3723	114338	1	1
3724	114350	1	1
3725	114362	1	1
3726	114374	1	1
3727	114386	1	1
3728	114399	1	1
3729	114412	1	1
3730	114425	2	2
3731	114444	1	1
3732	114457	3	3
3733	114484	1	1
3734	114497	1	1
3735	114510	2	1
3736	114530	6	5
3737	114574	3	3
3738	114600	1	1
3739	114613	2	2
3740	114633	1	1
3741	114646	1	1
3742	114659	1	1
3743	114672	1	1
3744	114685	3	3
3745	114712	2	2
3746	114731	2	2
3747	114750	2	2
3748	114769	2	2
3749	114788	2	2
3750	114807	4	3
3751	114838	5	4
3752	114878	2	2
3753	114897	5	3
3754	114937	2	2
3755	114956	2	2
3756	114975	2	2
3757	114994	3	3
3758	115020	3	2
3759	115046	2	2
3760	115065	2	2
3761	115084	3	2
3762	115110	4	3
3763	115141	1	1
3764	115153	2	2
3765	115172	2	2
3766	115191	2	2
3767	115210	2	2
3768	115229	2	2
3769	115248	1	1
3770	115260	3	3
3771	115286	1	1
3772	115298	2	2
3773	115316	2	2
3774	115335	1	1
3775	115347	1	1
3776	115359	4	4
3777	115392	1	1
3778	115404	3	3
3779	115428	1	1
3780	115440	1	1
3781	115453	2	2
3782	115472	2	2
3783	115490	4	2
3784	115520	1	1
3785	115533	1	1
3786	115546	7	4
3787	115595	2	2
3788	115615	1	1
3789	115628	1	1
3790	115641	1	1
3791	115654	1	1
3792	115667	1	1
3793	115680	1	1
3794	115693	1	1
3795	115706	4	2
3796	115740	1	1
3797	115753	1	1
3798	115766	1	1
3799	115779	2	1
3800	115799	1	1
3801	115812	2	2
3802	115832	1	1
3803	115845	1	1
3804	115858	1	1
3805	115871	1	1
3806	115884	3	3
3807	115908	1	1
3808	115921	1	1
3809	115934	2	2
3810	115954	4	2
3811	115985	2	2
3812	116005	2	2
3813	116024	1	1
3814	116037	3	3
3815	116063	2	2
3816	116082	2	1
3817	116102	3	3
3818	116128	1	1
3819	116141	1	1
3820	116154	1	1
3821	116167	1	1
3822	116180	1	1
3823	116193	2	2
3824	116212	1	1
3825	116225	5	5
3826	116263	1	1
3827	116276	6	3
3828	116321	1	1
3829	116334	1	1
3830	116347	1	1
3831	116360	1	1
3832	116373	2	2
3833	116393	1	1
3834	116406	1	1
3835	116419	3	3
3836	116445	1	1
3837	116458	1	1
3838	116471	2	2
3839	116491	1	1
3840	116504	1	1
3841	116517	2	1
3842	116537	1	1
3843	116550	1	1
3844	116563	1	1
3845	116576	1	1
3846	116589	1	1
3847	116602	2	1
3848	116622	1	1
3849	116635	1	1
3850	116648	1	1
3851	116661	1	1
3852	116674	1	1
3853	116687	1	1
3854	116700	1	1
3855	116713	7	4
3856	116763	5	3
3857	116801	2	2
3858	116820	2	2
3859	116839	2	2
3860	116859	1	1
3861	116872	3	2
3862	116897	2	2
3863	116916	1	1
3864	116929	4	3
3865	116963	1	1
3866	116976	1	1
3867	116989	3	3
3868	117016	2	2
3869	117034	5	4
3870	117073	10	6
3871	117146	2	2
3872	117165	1	1
3873	117178	3	2
3874	117204	1	1
3875	117217	2	2
3876	117236	2	2
3877	117256	1	1
3878	117269	4	4
3879	117301	6	2
3880	117344	3	2
3881	117369	2	2
3882	117388	4	2
3883	117419	2	2
3884	117436	1	1
3885	117447	9	2
3886	117513	3	2
3887	117538	1	1
3888	117550	1	1
3889	117562	3	3
3890	117588	1	1
3891	117600	1	1
3892	117612	2	1
3893	117630	1	1
3894	117642	4	2
3895	117673	1	1
3896	117685	1	1
3897	117697	1	1
3898	117709	1	1
3899	117721	2	1
3900	117740	3	1
3901	117765	1	1
3902	117777	2	2
3903	117796	1	1
3904	117808	2	1
3905	117827	2	2
3906	117846	2	1
3907	117866	1	1
3908	117879	1	1
3909	117892	1	1
3910	117905	1	1
3911	117918	1	1
3912	117931	3	2
3913	117957	2	2
3914	117977	3	2
3915	118004	1	1
3916	118017	1	1
3917	118030	1	1
3918	118043	1	1
3919	118056	1	1
3920	118069	1	1
3921	118082	1	1
3922	118095	1	1
3923	118108	1	1
3924	118121	1	1
3925	118134	1	1
3926	118147	1	1
3927	118160	1	1
3928	118173	1	1
3929	118186	1	1
3930	118199	3	2
3931	118226	6	5
3932	118272	2	2
3933	118292	2	2
3934	118312	2	2
3935	118331	1	1
3936	118344	1	1
3937	118357	1	1
3938	118370	1	1
3939	118383	1	1
3940	118396	1	1
3941	118409	1	1
3942	118422	1	1
3943	118435	1	1
3944	118448	1	1
3945	118461	1	1
3946	118472	1	1
3947	118483	1	1
3948	118494	2	1
3949	118511	2	1
3950	118528	1	1
3951	118540	1	1
3952	118552	1	1
3953	118564	1	1
3954	118576	1	1
3955	118588	1	1
3956	118600	2	2
3957	118618	3	2
3958	118644	5	4
3959	118681	3	3
3960	118705	1	1
3961	118717	1	1
3962	118729	1	1
3963	118741	1	1
3964	118753	2	1
3965	118770	2	1
3966	118787	2	2
3967	118804	1	1
3968	118816	1	1
3969	118828	2	1
3970	118846	1	1
3971	118858	1	1
3972	118870	1	1
3973	118882	1	1
3974	118894	1	1
3975	118906	2	2
3976	118924	1	1
3977	118936	1	1
3978	118948	1	1
3979	118960	2	1
3980	118977	3	1
3981	119000	1	1
3982	119011	2	2
3983	119029	3	1
3984	119053	2	1
3985	119071	3	1
3986	119095	1	1
3987	119107	2	1
3988	119126	1	1
3989	119138	1	1
3990	119150	2	1
3991	119169	10	1
3992	119241	1	1
3993	119253	1	1
3994	119265	1	1
3995	119277	2	2
3996	119295	2	2
3997	119313	4	2
3998	119346	3	2
3999	119370	2	2
4000	119388	3	3
4001	119412	1	1
4002	119424	4	4
4003	119455	1	1
4004	119467	2	2
4005	119485	2	1
4006	119504	1	1
4007	119517	1	1
4008	119530	1	1
4009	119543	1	1
4010	119556	1	1
4011	119569	1	1
4012	119582	1	1
4013	119595	2	1
4014	119615	1	1
4015	119628	3	2
4016	119655	1	1
4017	119668	1	1
4018	119681	3	2
4019	119705	1	1
4020	119718	1	1
4021	119731	1	1
4022	119744	1	1
4023	119757	1	1
4024	119770	2	2
4025	119790	1	1
4026	119803	1	1
4027	119816	1	1
4028	119829	1	1
4029	119842	1	1
4030	119855	1	1
4031	119868	1	1
4032	119881	7	2
4033	119935	1	1
4034	119948	1	1
4035	119961	1	1
4036	119974	1	1
4037	119987	1	1
4038	120000	1	1
4039	120013	1	1
4040	120026	1	1
4041	120037	4	2
4042	120067	1	1
4043	120078	2	1
4044	120097	2	1
4045	120115	6	5
4046	120160	2	2
4047	120179	1	1
4048	120191	1	1
4049	120203	1	1
4050	120215	1	1
4051	120227	1	1
4052	120239	1	1
4053	120251	1	1
4054	120263	1	1
4055	120275	1	1
4056	120287	5	4
4057	120324	2	1
4058	120342	1	1
4059	120354	1	1
4060	120366	1	1
4061	120378	3	3
4062	120403	3	2
4063	120428	3	3
4064	120453	1	1
4065	120465	1	1
4066	120477	1	1
4067	120489	4	3
4068	120520	3	3
4069	120546	1	1
4070	120558	1	1
4071	120570	1	1
4072	120582	1	1
4073	120594	1	1
4074	120606	1	1
4075	120618	3	3
4076	120643	1	1
4077	120655	1	1
4078	120667	1	1
4079	120680	1	1
4080	120693	1	1
4081	120706	1	1
4082	120719	2	2
4083	120738	5	3
4084	120779	3	2
4085	120804	1	1
4086	120817	1	1
4087	120830	2	1
4088	120850	2	1
4089	120870	1	1
4090	120883	1	1
4091	120896	2	2
4092	120916	4	2
4093	120948	1	1
4094	120961	1	1
4095	120974	1	1
4096	120987	2	2
4097	121004	1	1
4098	121015	1	1
4099	121026	3	1
4100	121049	4	1
4101	121079	1	1
4102	121090	2	2
4103	121109	2	1
4104	121128	1	1
4105	121140	1	1
4106	121152	1	1
4107	121164	2	1
4108	121183	1	1
4109	121195	8	2
4110	121254	7	1
4111	121306	2	1
4112	121325	2	2
4113	121344	1	1
4114	121356	1	1
4115	121368	5	3
4116	121408	2	2
4117	121427	1	1
4118	121439	1	1
4119	121451	1	1
4120	121463	1	1
4121	121475	1	1
4122	121487	1	1
4123	121499	1	1
4124	121511	1	1
4125	121523	1	1
4126	121535	2	2
4127	121552	2	2
4128	121571	6	3
4129	121618	1	1
4130	121630	1	1
4131	121642	1	1
4132	121654	1	1
4133	121666	1	1
4134	121679	3	3
4135	121705	3	1
4136	121732	2	1
4137	121752	2	2
4138	121772	1	1
4139	121785	1	1
4140	121798	1	1
4141	121811	2	2
4142	121831	2	1
4143	121851	1	1
4144	121864	1	1
4145	121877	1	1
4146	121890	1	1
4147	121903	1	1
4148	121916	2	1
4149	121936	1	1
4150	121949	1	1
4151	121962	1	1
4152	121975	1	1
4153	121988	1	1
4154	122001	1	1
4155	122014	1	1
4156	122027	1	1
4157	122040	1	1
4158	122053	3	1
4159	122080	1	1
4160	122093	1	1
4161	122106	2	2
4162	122125	1	1
4163	122138	1	1
4164	122151	1	1
4165	122164	2	1
4166	122184	1	1
4167	122197	1	1
4168	122210	1	1
4169	122223	1	1
4170	122236	1	1
4171	122249	1	1
4172	122260	4	2
4173	122289	3	1
4174	122314	4	1
4175	122346	1	1
4176	122358	2	1
4177	122376	2	1
4178	122394	1	1
4179	122406	1	1
4180	122418	3	3
4181	122444	2	2
4182	122463	1	1
4183	122475	1	1
4184	122487	2	1
4185	122506	2	1
4186	122525	2	2
4187	122544	1	1
4188	122556	4	1
4189	122589	1	1
4190	122601	3	3
4191	122626	1	1
4192	122638	1	1
4193	122651	1	1
4194	122664	1	1
4195	122677	2	1
4196	122697	1	1
4197	122710	3	1
4198	122737	1	1
4199	122750	2	1
4200	122770	1	1
4201	122783	3	1
4202	122810	1	1
4203	122823	2	2
4204	122843	1	1
4205	122856	1	1
4206	122869	6	1
4207	122917	2	1
4208	122937	4	4
4209	122969	1	1
4210	122982	2	2
4211	123001	1	1
4212	123014	2	2
4213	123033	1	1
4214	123046	1	1
4215	123059	1	1
4216	123072	1	1
4217	123085	2	2
4218	123105	1	1
4219	123118	3	3
4220	123144	1	1
4221	123157	1	1
4222	123170	1	1
4223	123183	5	3
4224	123222	2	2
4225	123242	1	1
4226	123255	3	2
4227	123282	2	1
4228	123300	1	1
4229	123311	1	1
4230	123322	1	1
4231	123333	1	1
4232	123344	1	1
4233	123356	1	1
4234	123368	2	1
4235	123387	1	1
4236	123399	1	1
4237	123411	2	2
4238	123429	1	1
4239	123441	1	1
4240	123453	1	1
4241	123465	1	1
4242	123477	2	2
4243	123496	2	1
4244	123514	2	2
4245	123533	1	1
4246	123545	4	1
4247	123578	4	1
4248	123610	4	1
4249	123642	4	1
4250	123675	1	1
4251	123687	1	1
4252	123699	1	1
4253	123711	1	1
4254	123723	1	1
4255	123735	3	2
4256	123761	1	1
4257	123773	1	1
4258	123785	1	1
4259	123797	5	2
4260	123836	4	1
4261	123869	1	1
4262	123881	1	1
4263	123893	1	1
4264	123906	1	1
4265	123919	1	1
4266	123932	1	1
4267	123945	1	1
4268	123958	2	2
4269	123976	2	1
4270	123996	2	2
4271	124016	2	1
4272	124036	1	1
4273	124049	3	2
4274	124075	1	1
4275	124088	1	1
4276	124101	1	1
4277	124114	5	3
4278	124155	2	2
4279	124173	2	1
4280	124193	1	1
4281	124206	1	1
4282	124219	1	1
4283	124232	3	3
4284	124255	1	1
4285	124268	2	2
4286	124288	1	1
4287	124301	1	1
4288	124314	1	1
4289	124327	2	2
4290	124346	2	2
4291	124366	1	1
4292	124379	1	1
4293	124392	1	1
4294	124405	4	3
4295	124438	1	1
4296	124449	1	1
4297	124460	2	1
4298	124478	2	1
4299	124496	2	1
4300	124514	2	1
